person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Round,0.365,0.370,Open
1,Round,0.368,0.375,Open
1,Round,0.230,0.232,Open
1,Round,0.277,0.284,Open
1,Round,0.172,0.166,Close
1,Round,0.174,0.167,Close
1,Round,0.152,0.145,Close
1,Round,0.172,0.172,Close
1,Round,0.261,0.265,Open
1,Round,0.269,0.272,Open
1,Round,0.314,0.331,Open
1,Round,0.315,0.331,Open
1,Round,0.293,0.313,Open
1,Round,0.343,0.363,Open
1,Round,0.327,0.344,Open
1,Round,0.337,0.352,Open
1,Round,0.304,0.329,Open
1,Round,0.333,0.351,Open
1,Round,0.305,0.330,Open
1,Round,0.348,0.375,Open
1,Round,0.324,0.346,Open
1,Round,0.341,0.356,Open
1,Round,0.312,0.337,Open
1,Round,0.330,0.351,Open
1,Round,0.344,0.354,Open
1,Round,0.341,0.362,Open
1,Round,0.337,0.359,Open
1,Round,0.344,0.359,Open
1,Round,0.346,0.369,Open
1,Round,0.334,0.349,Open
1,Round,0.347,0.361,Open
1,Round,0.337,0.361,Open
1,Round,0.363,0.393,Open
1,Round,0.358,0.384,Open
1,Round,0.336,0.360,Open
1,Round,0.333,0.356,Open
1,Round,0.358,0.371,Open
1,Round,0.341,0.364,Open
1,Round,0.341,0.362,Open
1,Round,0.339,0.369,Open
1,Round,0.337,0.351,Open
1,Round,0.349,0.376,Open
1,Round,0.353,0.379,Open
1,Round,0.351,0.382,Open
1,Round,0.359,0.384,Open
1,Round,0.367,0.393,Open
1,Round,0.320,0.339,Open
1,Round,0.328,0.355,Open
1,Round,0.316,0.343,Open
1,Round,0.337,0.364,Open
1,Round,0.346,0.366,Open
1,Round,0.351,0.376,Open
1,Round,0.334,0.356,Open
1,Round,0.335,0.362,Open
1,Round,0.326,0.350,Open
1,Round,0.337,0.365,Open
1,Round,0.330,0.353,Open
1,Round,0.331,0.356,Open
1,Round,0.335,0.358,Open
1,Round,0.350,0.377,Open
1,Round,0.160,0.160,Close
1,Round,0.207,0.214,Close
1,Round,0.197,0.206,Close
1,Round,0.191,0.193,Close
1,Round,0.155,0.157,Close
1,Round,0.206,0.214,Close
1,Round,0.147,0.142,Close
1,Round,0.184,0.196,Close
1,Round,0.183,0.184,Close
1,Round,0.192,0.194,Close
1,Round,0.190,0.195,Close
1,Round,0.185,0.192,Close
1,Round,0.217,0.227,Open
1,Round,0.216,0.227,Open
1,Round,0.312,0.328,Open
1,Round,0.317,0.336,Open
1,Round,0.328,0.355,Open
1,Round,0.333,0.357,Open
1,Round,0.335,0.351,Open
1,Round,0.332,0.349,Open
1,Round,0.338,0.360,Open
1,Round,0.329,0.350,Open
1,Round,0.320,0.342,Open
1,Round,0.328,0.351,Open
1,Round,0.330,0.356,Open
1,Round,0.325,0.347,Open
1,Round,0.327,0.338,Open
1,Round,0.333,0.351,Open
1,Round,0.336,0.362,Open
1,Round,0.348,0.370,Open
1,Round,0.349,0.375,Open
1,Round,0.352,0.368,Open
1,Round,0.336,0.358,Open
1,Round,0.341,0.363,Open
1,Round,0.338,0.355,Open
1,Round,0.335,0.356,Open
1,Round,0.341,0.357,Open
1,Round,0.340,0.356,Open
1,Round,0.333,0.346,Open
1,Round,0.333,0.348,Open
1,Round,0.337,0.352,Open
1,Round,0.333,0.349,Open
1,Round,0.333,0.348,Open
1,Round,0.354,0.369,Open
1,Round,0.344,0.360,Open
1,Round,0.339,0.354,Open
1,Round,0.344,0.349,Open
1,Round,0.356,0.359,Open
1,Round,0.330,0.343,Open
1,Round,0.346,0.354,Open
1,Round,0.295,0.293,Open
1,Round,0.324,0.323,Open
1,Round,0.343,0.340,Open
1,Round,0.356,0.348,Open
1,Round,0.363,0.352,Open
1,Round,0.338,0.330,Open
1,Round,0.340,0.328,Open
1,Round,0.350,0.333,Open
1,Round,0.335,0.319,Open
1,Round,0.364,0.340,Open
1,Round,0.362,0.344,Open
1,Round,0.366,0.346,Open
1,Round,0.342,0.320,Open
1,Round,0.338,0.313,Open
1,Round,0.336,0.311,Open
1,Round,0.313,0.292,Open
1,Round,0.322,0.302,Open
1,Round,0.345,0.324,Open
1,Round,0.317,0.301,Open
1,Round,0.319,0.304,Open
1,Round,0.327,0.304,Open
1,Round,0.342,0.321,Open
1,Round,0.339,0.320,Open
1,Round,0.338,0.317,Open
1,Round,0.312,0.293,Open
1,Round,0.312,0.292,Open
1,Round,0.311,0.291,Open
1,Round,0.320,0.300,Open
1,Round,0.322,0.305,Open
1,Round,0.331,0.309,Open
1,Round,0.329,0.312,Open
1,Round,0.348,0.331,Open
1,Round,0.355,0.339,Open
1,Round,0.347,0.328,Open
1,Round,0.320,0.300,Open
1,Round,0.321,0.303,Open
1,Round,0.333,0.322,Open
