person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.342,0.354
1,Round,0.333,0.348
1,Round,0.340,0.354
1,Round,0.345,0.357
1,Round,0.342,0.352
1,Round,0.347,0.368
1,Round,0.340,0.356
1,Round,0.344,0.359
1,Round,0.336,0.353
1,Round,0.348,0.361
1,Round,0.336,0.345
1,Round,0.337,0.352
1,Round,0.253,0.256
1,Almond,0.141,0.154
1,Almond,0.168,0.182
1,Round,0.252,0.267
1,Round,0.255,0.264
1,Round,0.296,0.310
1,Round,0.315,0.327
1,Round,0.311,0.326
1,Round,0.322,0.338
1,Round,0.322,0.335
1,Round,0.332,0.343
1,Round,0.326,0.339
1,Round,0.329,0.340
1,Round,0.317,0.333
1,Round,0.328,0.341
1,Round,0.324,0.336
1,Round,0.330,0.341
1,Round,0.316,0.330
1,Round,0.334,0.346
1,Round,0.331,0.340
1,Round,0.317,0.330
1,Round,0.323,0.334
1,Round,0.325,0.338
1,Round,0.324,0.336
1,Round,0.335,0.346
1,Round,0.326,0.337
1,Round,0.331,0.341
1,Round,0.328,0.339
1,Round,0.285,0.291
1,Almond,0.160,0.171
1,Almond,0.136,0.151
1,Almond,0.161,0.173
1,Almond,0.229,0.238
1,Round,0.253,0.260
1,Round,0.271,0.280
1,Round,0.274,0.282
1,Round,0.284,0.289
1,Round,0.288,0.294
1,Round,0.294,0.302
1,Round,0.288,0.299
1,Round,0.301,0.309
1,Round,0.301,0.311
1,Round,0.307,0.317
1,Round,0.303,0.312
1,Round,0.297,0.305
1,Round,0.302,0.314
1,Round,0.307,0.314
1,Round,0.296,0.305
1,Round,0.317,0.325
1,Round,0.303,0.314
1,Round,0.297,0.307
1,Round,0.299,0.305
1,Almond,0.180,0.185
1,Almond,0.114,0.131
1,Almond,0.132,0.144
1,Almond,0.135,0.147
1,Almond,0.220,0.230
1,Round,0.279,0.291
1,Round,0.285,0.297
1,Round,0.289,0.301
1,Round,0.297,0.310
1,Round,0.301,0.310
1,Round,0.297,0.309
1,Round,0.309,0.319
1,Round,0.300,0.313
1,Round,0.305,0.314
1,Round,0.304,0.313
1,Round,0.290,0.297
1,Almond,0.179,0.190
1,Almond,0.126,0.140
1,Almond,0.148,0.163
1,Almond,0.161,0.175
1,Round,0.256,0.268
1,Round,0.308,0.319
1,Round,0.311,0.324
1,Round,0.326,0.333
1,Round,0.304,0.316
1,Round,0.292,0.299
1,Round,0.290,0.300
1,Round,0.290,0.295
1,Round,0.279,0.286
1,Almond,0.212,0.216
1,Almond,0.133,0.148
1,Almond,0.127,0.146
1,Almond,0.138,0.152
1,Almond,0.160,0.170
1,Almond,0.182,0.193
1,Almond,0.242,0.245
1,Round,0.259,0.269
1,Round,0.289,0.293
1,Round,0.294,0.300
1,Round,0.292,0.297
1,Round,0.292,0.299
1,Round,0.293,0.300
1,Round,0.294,0.302
1,Round,0.298,0.306
1,Round,0.290,0.298
1,Round,0.301,0.311
1,Round,0.310,0.319
1,Round,0.299,0.307
1,Round,0.324,0.336
1,Round,0.334,0.347
1,Round,0.329,0.343
1,Round,0.338,0.351
1,Round,0.323,0.338
1,Round,0.331,0.350
1,Round,0.330,0.342
1,Round,0.327,0.339
1,Round,0.319,0.329
1,Round,0.284,0.294
1,Almond,0.193,0.198
1,Almond,0.147,0.160
1,Almond,0.160,0.173
1,Almond,0.165,0.176
1,Almond,0.209,0.216
1,Almond,0.233,0.239
1,Round,0.256,0.259
1,Round,0.251,0.257
1,Round,0.269,0.271
1,Round,0.266,0.269
1,Round,0.276,0.277
1,Round,0.279,0.281
1,Round,0.276,0.280
1,Round,0.272,0.276
1,Round,0.276,0.279
1,Round,0.280,0.284
1,Round,0.266,0.271
1,Round,0.248,0.253
1,Round,0.246,0.251
1,Almond,0.243,0.248
1,Almond,0.181,0.186
1,Almond,0.153,0.161
1,Almond,0.148,0.158
1,Almond,0.180,0.186
1,Almond,0.213,0.217
1,Almond,0.243,0.242
1,Round,0.275,0.274
1,Round,0.277,0.278
1,Round,0.292,0.290
1,Round,0.286,0.284
1,Round,0.294,0.291
1,Round,0.266,0.268
1,Almond,0.181,0.189
1,Almond,0.130,0.140
1,Almond,0.124,0.134
1,Almond,0.147,0.158
1,Almond,0.160,0.167
1,Almond,0.180,0.184
1,Almond,0.214,0.213
1,Almond,0.240,0.237
1,Round,0.250,0.247
1,Round,0.257,0.258
1,Round,0.270,0.271
1,Round,0.286,0.288
