person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.378,0.381
1,Round,0.420,0.426
1,Round,0.412,0.419
1,Round,0.387,0.395
1,Round,0.386,0.395
1,Round,0.395,0.400
1,Round,0.394,0.399
1,Round,0.293,0.297
1,Round,0.304,0.307
1,Almond,0.222,0.225
1,Almond,0.235,0.237
1,Almond,0.234,0.237
1,Almond,0.224,0.229
1,Almond,0.231,0.233
1,Almond,0.230,0.234
1,Almond,0.237,0.244
1,Almond,0.227,0.229
1,Almond,0.218,0.218
1,Almond,0.226,0.222
1,Almond,0.236,0.243
1,Almond,0.233,0.242
1,Almond,0.239,0.247
1,Almond,0.237,0.240
1,Almond,0.236,0.240
1,Almond,0.222,0.224
1,Almond,0.224,0.225
1,Almond,0.225,0.226
1,Almond,0.226,0.232
1,Almond,0.226,0.229
1,Almond,0.234,0.234
1,Almond,0.239,0.240
1,Almond,0.235,0.234
1,Almond,0.235,0.239
1,Almond,0.235,0.236
1,Almond,0.233,0.232
1,Almond,0.231,0.231
1,Almond,0.235,0.237
1,Almond,0.233,0.232
1,Almond,0.239,0.239
1,Almond,0.231,0.231
1,Almond,0.232,0.232
1,Almond,0.235,0.239
1,Almond,0.235,0.238
1,Almond,0.233,0.233
1,Almond,0.231,0.231
1,Almond,0.232,0.233
1,Almond,0.238,0.237
1,Almond,0.242,0.241
1,Almond,0.242,0.244
1,Round,0.255,0.262
1,Round,0.250,0.255
1,Round,0.317,0.322
1,Round,0.319,0.322
1,Round,0.386,0.385
1,Round,0.369,0.371
1,Round,0.369,0.373
1,Round,0.379,0.383
1,Round,0.381,0.385
1,Round,0.388,0.395
1,Round,0.388,0.392
1,Round,0.398,0.401
1,Round,0.383,0.391
1,Round,0.388,0.398
1,Round,0.398,0.403
1,Round,0.401,0.407
1,Round,0.401,0.405
1,Round,0.390,0.396
1,Round,0.394,0.399
1,Round,0.383,0.394
1,Round,0.386,0.392
1,Round,0.376,0.386
1,Round,0.386,0.392
1,Round,0.385,0.393
1,Round,0.394,0.398
1,Round,0.401,0.404
1,Round,0.400,0.400
1,Round,0.398,0.400
1,Round,0.381,0.390
1,Round,0.381,0.386
1,Round,0.383,0.388
1,Round,0.385,0.385
1,Round,0.398,0.397
1,Round,0.391,0.393
1,Round,0.379,0.385
1,Round,0.376,0.380
1,Round,0.380,0.385
1,Round,0.391,0.398
1,Round,0.364,0.374
1,Round,0.364,0.372
1,Round,0.363,0.372
1,Round,0.362,0.376
1,Round,0.361,0.375
1,Round,0.358,0.373
1,Round,0.362,0.372
1,Round,0.372,0.386
1,Round,0.351,0.365
1,Round,0.375,0.392
1,Round,0.373,0.388
1,Round,0.344,0.355
1,Round,0.326,0.337
1,Round,0.304,0.319
1,Round,0.308,0.322
1,Almond,0.188,0.196
1,Almond,0.172,0.179
1,Almond,0.230,0.237
1,Almond,0.209,0.217
1,Round,0.268,0.280
1,Round,0.272,0.283
1,Round,0.278,0.288
1,Round,0.298,0.321
1,Round,0.295,0.313
1,Round,0.334,0.347
1,Round,0.301,0.322
1,Round,0.309,0.322
1,Round,0.331,0.342
1,Round,0.315,0.339
