person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Almond,0.436,0.389,Open
1,Almond,0.415,0.373,Open
1,Almond,0.434,0.391,Open
1,Almond,0.437,0.396,Open
1,Almond,0.432,0.392,Open
1,Almond,0.420,0.380,Open
1,Almond,0.349,0.316,Close
1,Almond,0.360,0.326,Close
1,Almond,0.362,0.331,Close
1,Almond,0.372,0.343,Open
1,Almond,0.379,0.348,Open
1,Almond,0.368,0.335,Close
1,Almond,0.352,0.316,Close
1,Almond,0.360,0.324,Close
1,Almond,0.355,0.320,Close
1,Almond,0.356,0.322,Close
1,Almond,0.378,0.344,Open
1,Almond,0.367,0.336,Close
1,Almond,0.366,0.336,Close
1,Almond,0.366,0.336,Close
1,Almond,0.405,0.362,Open
1,Almond,0.416,0.378,Open
1,Almond,0.434,0.391,Open
1,Almond,0.437,0.394,Open
1,Almond,0.444,0.398,Open
1,Almond,0.423,0.380,Open
1,Almond,0.412,0.371,Open
1,Almond,0.425,0.385,Open
1,Almond,0.444,0.404,Open
1,Almond,0.431,0.391,Open
1,Almond,0.447,0.406,Open
1,Almond,0.445,0.408,Open
1,Almond,0.453,0.409,Open
1,Almond,0.442,0.401,Open
1,Almond,0.421,0.381,Open
1,Almond,0.402,0.362,Open
1,Almond,0.347,0.312,Close
1,Almond,0.358,0.324,Close
1,Almond,0.365,0.337,Close
1,Almond,0.360,0.329,Close
1,Almond,0.360,0.331,Close
1,Almond,0.376,0.348,Open
1,Almond,0.380,0.347,Open
1,Almond,0.366,0.335,Close
1,Almond,0.377,0.340,Open
1,Almond,0.384,0.345,Open
1,Almond,0.406,0.361,Open
1,Almond,0.408,0.365,Open
1,Almond,0.413,0.376,Open
1,Almond,0.421,0.386,Open
1,Almond,0.427,0.386,Open
1,Almond,0.431,0.388,Open
1,Almond,0.414,0.374,Open
1,Almond,0.416,0.374,Open
1,Almond,0.411,0.374,Open
1,Almond,0.425,0.389,Open
1,Almond,0.447,0.398,Open
1,Almond,0.431,0.381,Open
1,Almond,0.403,0.362,Open
1,Almond,0.425,0.386,Open
1,Almond,0.429,0.392,Open
1,Almond,0.440,0.401,Open
1,Almond,0.441,0.397,Open
1,Almond,0.431,0.388,Open
1,Almond,0.431,0.388,Open
1,Almond,0.436,0.393,Open
1,Almond,0.429,0.387,Open
1,Almond,0.450,0.404,Open
1,Almond,0.451,0.402,Open
1,Almond,0.451,0.408,Open
1,Almond,0.452,0.410,Open
1,Almond,0.450,0.407,Open
1,Almond,0.446,0.404,Open
1,Almond,0.447,0.402,Open
1,Almond,0.432,0.389,Open
1,Almond,0.429,0.386,Open
1,Almond,0.433,0.392,Open
1,Almond,0.449,0.409,Open
1,Almond,0.455,0.414,Open
1,Almond,0.455,0.412,Open
1,Almond,0.454,0.410,Open
1,Almond,0.443,0.402,Open
1,Almond,0.439,0.395,Open
1,Almond,0.425,0.383,Open
1,Almond,0.415,0.375,Open
1,Almond,0.415,0.376,Open
1,Almond,0.357,0.326,Close
1,Almond,0.369,0.340,Open
1,Almond,0.370,0.336,Open
1,Almond,0.371,0.336,Open
1,Almond,0.361,0.327,Close
1,Almond,0.359,0.325,Close
1,Almond,0.394,0.352,Open
1,Almond,0.405,0.367,Open
1,Almond,0.424,0.387,Open
1,Almond,0.423,0.384,Open
1,Almond,0.434,0.395,Open
1,Almond,0.435,0.395,Open
1,Almond,0.445,0.406,Open
1,Almond,0.447,0.407,Open
1,Almond,0.429,0.391,Open
1,Almond,0.438,0.397,Open
1,Almond,0.450,0.411,Open
1,Almond,0.444,0.403,Open
1,Almond,0.448,0.407,Open
1,Almond,0.448,0.406,Open
1,Almond,0.440,0.399,Open
1,Almond,0.449,0.407,Open
1,Almond,0.434,0.389,Open
1,Almond,0.439,0.396,Open
1,Almond,0.449,0.408,Open
1,Almond,0.449,0.409,Open
1,Almond,0.449,0.408,Open
1,Almond,0.450,0.408,Open
1,Almond,0.454,0.412,Open
1,Almond,0.436,0.393,Open
1,Almond,0.421,0.381,Open
1,Almond,0.418,0.378,Open
1,Almond,0.407,0.365,Open
1,Almond,0.397,0.354,Open
1,Almond,0.363,0.327,Close
1,Almond,0.366,0.331,Close
1,Almond,0.365,0.330,Close
1,Almond,0.376,0.340,Open
1,Almond,0.410,0.369,Open
1,Almond,0.409,0.367,Open
1,Almond,0.408,0.368,Open
1,Almond,0.410,0.369,Open
1,Almond,0.439,0.394,Open
1,Almond,0.436,0.394,Open
1,Almond,0.396,0.359,Open
1,Almond,0.380,0.347,Open
1,Almond,0.367,0.335,Close
1,Almond,0.384,0.348,Open
1,Almond,0.370,0.336,Open
1,Almond,0.359,0.324,Close
1,Almond,0.360,0.324,Close
1,Almond,0.372,0.335,Open
1,Almond,0.386,0.344,Open
1,Almond,0.392,0.350,Open
1,Almond,0.420,0.377,Open
1,Almond,0.415,0.371,Open
1,Almond,0.438,0.395,Open
1,Almond,0.446,0.401,Open
1,Almond,0.425,0.379,Open
1,Almond,0.431,0.384,Open
1,Almond,0.421,0.377,Open
1,Almond,0.421,0.379,Open
1,Almond,0.419,0.378,Open
1,Almond,0.428,0.387,Open
1,Almond,0.453,0.414,Open
1,Almond,0.451,0.411,Open
1,Almond,0.446,0.406,Open
1,Almond,0.453,0.410,Open
1,Almond,0.450,0.409,Open
1,Almond,0.431,0.391,Open
1,Almond,0.444,0.404,Open
1,Almond,0.438,0.396,Open
1,Almond,0.425,0.386,Open
1,Almond,0.416,0.378,Open
1,Almond,0.418,0.381,Open
1,Almond,0.424,0.385,Open
1,Almond,0.381,0.353,Open
1,Almond,0.383,0.350,Open
1,Almond,0.365,0.335,Close
1,Almond,0.368,0.338,Close
1,Almond,0.372,0.341,Open
1,Almond,0.375,0.343,Open
1,Almond,0.395,0.361,Open
1,Almond,0.401,0.370,Open
1,Almond,0.394,0.364,Open
1,Almond,0.425,0.383,Open
1,Almond,0.424,0.380,Open
1,Almond,0.408,0.366,Open
1,Almond,0.430,0.380,Open
1,Almond,0.419,0.371,Open
1,Almond,0.440,0.398,Open
1,Almond,0.442,0.400,Open
1,Almond,0.442,0.401,Open
1,Almond,0.463,0.420,Open
1,Almond,0.396,0.363,Open
1,Almond,0.392,0.356,Open
1,Almond,0.396,0.359,Open
1,Almond,0.371,0.336,Open
1,Almond,0.369,0.340,Open
1,Almond,0.372,0.342,Open
1,Almond,0.378,0.344,Open
1,Almond,0.361,0.329,Close
1,Almond,0.397,0.358,Open
1,Almond,0.407,0.367,Open
1,Almond,0.435,0.396,Open
1,Almond,0.452,0.407,Open
1,Almond,0.456,0.413,Open
1,Almond,0.447,0.407,Open
1,Almond,0.443,0.403,Open
1,Almond,0.443,0.401,Open
1,Almond,0.441,0.401,Open
1,Almond,0.447,0.402,Open
1,Almond,0.421,0.377,Open
1,Almond,0.411,0.368,Open
1,Almond,0.355,0.326,Close
1,Almond,0.375,0.343,Open
1,Almond,0.362,0.328,Close
1,Almond,0.357,0.325,Close
1,Almond,0.358,0.324,Close
1,Almond,0.364,0.329,Close
1,Almond,0.371,0.339,Open
1,Almond,0.362,0.329,Close
1,Almond,0.348,0.316,Close
1,Almond,0.352,0.314,Close
1,Almond,0.356,0.319,Close
1,Almond,0.357,0.320,Close
1,Almond,0.362,0.328,Close
1,Almond,0.359,0.325,Close
1,Almond,0.367,0.332,Close
1,Almond,0.364,0.329,Close
1,Almond,0.363,0.328,Close
1,Almond,0.348,0.312,Close
1,Almond,0.363,0.329,Close
1,Almond,0.353,0.323,Close
1,Almond,0.361,0.331,Close
1,Almond,0.372,0.331,Open
1,Almond,0.378,0.336,Open
1,Almond,0.377,0.334,Open
1,Almond,0.396,0.357,Open
1,Almond,0.384,0.347,Open
1,Almond,0.389,0.349,Open
1,Almond,0.368,0.331,Close
1,Almond,0.381,0.341,Open
1,Almond,0.377,0.342,Open
1,Almond,0.386,0.351,Open
1,Almond,0.379,0.343,Open
