person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Almond,0.412,0.372,Open
1,Almond,0.408,0.368,Open
1,Almond,0.409,0.368,Open
1,Almond,0.405,0.365,Open
1,Almond,0.413,0.373,Open
1,Almond,0.412,0.370,Open
1,Almond,0.355,0.316,Open
1,Almond,0.369,0.331,Open
1,Almond,0.324,0.278,Close
1,Almond,0.313,0.272,Close
1,Almond,0.330,0.288,Close
1,Almond,0.333,0.291,Close
1,Almond,0.334,0.298,Close
1,Almond,0.340,0.303,Close
1,Almond,0.374,0.335,Open
1,Almond,0.370,0.332,Open
1,Almond,0.373,0.331,Open
1,Almond,0.371,0.329,Open
1,Almond,0.391,0.346,Open
1,Almond,0.390,0.347,Open
1,Almond,0.404,0.365,Open
1,Almond,0.399,0.362,Open
1,Almond,0.380,0.341,Open
1,Almond,0.385,0.342,Open
1,Almond,0.378,0.340,Open
1,Almond,0.380,0.340,Open
1,Almond,0.407,0.367,Open
1,Almond,0.409,0.371,Open
1,Almond,0.405,0.366,Open
1,Almond,0.397,0.357,Open
1,Almond,0.411,0.371,Open
1,Almond,0.410,0.369,Open
1,Almond,0.394,0.353,Open
1,Almond,0.405,0.366,Open
1,Almond,0.325,0.283,Close
1,Almond,0.343,0.300,Open
1,Almond,0.334,0.293,Close
1,Almond,0.324,0.281,Close
1,Almond,0.346,0.307,Open
1,Almond,0.335,0.293,Close
1,Almond,0.405,0.366,Open
1,Almond,0.388,0.351,Open
1,Almond,0.395,0.356,Open
1,Almond,0.383,0.351,Open
1,Almond,0.420,0.382,Open
1,Almond,0.419,0.387,Open
1,Almond,0.403,0.367,Open
1,Almond,0.402,0.368,Open
1,Almond,0.407,0.373,Open
1,Almond,0.405,0.368,Open
1,Almond,0.412,0.376,Open
1,Almond,0.412,0.376,Open
1,Almond,0.411,0.374,Open
1,Almond,0.421,0.382,Open
1,Almond,0.421,0.382,Open
1,Almond,0.424,0.387,Open
1,Almond,0.411,0.381,Open
1,Almond,0.408,0.378,Open
1,Almond,0.422,0.388,Open
1,Almond,0.418,0.386,Open
1,Almond,0.410,0.378,Open
1,Almond,0.419,0.384,Open
1,Almond,0.411,0.372,Open
1,Almond,0.423,0.384,Open
1,Almond,0.389,0.352,Open
