person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.407,0.365
1,Round,0.405,0.360
1,Round,0.412,0.367
1,Round,0.413,0.372
1,Round,0.413,0.375
1,Round,0.416,0.374
1,Round,0.400,0.357
1,Round,0.403,0.363
1,Round,0.335,0.302
1,Round,0.338,0.303
1,Round,0.274,0.244
1,Round,0.264,0.236
1,Round,0.279,0.247
1,Round,0.282,0.252
1,Round,0.329,0.293
1,Round,0.337,0.297
1,Round,0.367,0.324
1,Round,0.374,0.335
1,Round,0.389,0.341
1,Round,0.388,0.343
1,Round,0.383,0.339
1,Round,0.387,0.343
1,Round,0.386,0.346
1,Round,0.382,0.342
1,Round,0.398,0.351
1,Round,0.393,0.348
1,Round,0.393,0.353
1,Round,0.394,0.354
1,Round,0.397,0.357
1,Round,0.399,0.359
1,Round,0.397,0.356
1,Round,0.398,0.355
1,Round,0.402,0.361
1,Round,0.408,0.365
1,Round,0.393,0.355
1,Round,0.395,0.355
1,Round,0.291,0.263
1,Round,0.283,0.251
1,Round,0.258,0.223
1,Round,0.259,0.225
1,Round,0.328,0.290
1,Round,0.327,0.290
1,Round,0.368,0.323
1,Round,0.384,0.343
1,Round,0.406,0.365
1,Round,0.398,0.355
1,Round,0.405,0.362
1,Round,0.410,0.368
1,Round,0.411,0.369
1,Round,0.416,0.374
1,Round,0.426,0.378
1,Round,0.424,0.376
1,Round,0.418,0.377
1,Round,0.422,0.380
1,Round,0.421,0.381
1,Round,0.421,0.381
1,Round,0.429,0.383
1,Round,0.429,0.385
1,Round,0.424,0.380
1,Round,0.419,0.377
1,Round,0.421,0.381
1,Round,0.421,0.380
1,Round,0.407,0.366
1,Round,0.405,0.363
1,Round,0.411,0.369
1,Round,0.408,0.364
1,Round,0.407,0.362
1,Round,0.412,0.370
1,Round,0.324,0.294
1,Round,0.304,0.268
1,Round,0.262,0.233
1,Round,0.266,0.235
1,Round,0.298,0.264
1,Round,0.304,0.274
1,Round,0.360,0.320
1,Round,0.369,0.329
1,Round,0.385,0.342
1,Round,0.388,0.346
1,Round,0.409,0.364
1,Round,0.403,0.358
1,Round,0.401,0.354
1,Round,0.406,0.361
1,Round,0.428,0.385
1,Round,0.430,0.389
1,Round,0.430,0.385
1,Round,0.429,0.385
1,Round,0.416,0.371
1,Round,0.414,0.369
1,Round,0.421,0.375
1,Round,0.425,0.382
1,Round,0.407,0.362
1,Round,0.407,0.364
1,Round,0.347,0.317
1,Round,0.340,0.305
1,Round,0.273,0.241
1,Round,0.276,0.243
1,Round,0.288,0.255
1,Round,0.288,0.256
1,Round,0.351,0.309
1,Round,0.359,0.316
1,Round,0.383,0.337
1,Round,0.382,0.337
1,Round,0.394,0.346
1,Round,0.394,0.350
1,Round,0.410,0.366
1,Round,0.412,0.366
1,Round,0.415,0.367
1,Round,0.412,0.367
1,Round,0.416,0.369
1,Round,0.416,0.372
1,Round,0.403,0.361
1,Round,0.401,0.355
1,Round,0.407,0.362
1,Round,0.397,0.351
1,Round,0.405,0.354
1,Round,0.408,0.357
1,Round,0.411,0.365
1,Round,0.408,0.362
1,Round,0.372,0.330
1,Round,0.361,0.316
1,Round,0.263,0.234
1,Round,0.252,0.225
1,Round,0.269,0.238
1,Round,0.270,0.239
1,Round,0.314,0.274
1,Round,0.319,0.283
1,Round,0.354,0.315
1,Round,0.361,0.320
1,Round,0.376,0.330
1,Round,0.378,0.334
1,Round,0.391,0.348
1,Round,0.395,0.352
1,Round,0.392,0.343
1,Round,0.393,0.346
1,Round,0.400,0.354
1,Round,0.395,0.349
1,Round,0.394,0.348
1,Round,0.403,0.358
1,Round,0.403,0.355
1,Round,0.403,0.353
1,Round,0.395,0.346
1,Round,0.401,0.354
1,Round,0.388,0.343
1,Round,0.389,0.342
1,Round,0.300,0.269
1,Round,0.280,0.247
1,Round,0.262,0.227
1,Round,0.258,0.222
1,Round,0.255,0.220
1,Round,0.286,0.249
1,Round,0.352,0.306
1,Round,0.351,0.307
1,Round,0.366,0.323
1,Round,0.365,0.324
1,Round,0.383,0.339
1,Round,0.386,0.343
1,Round,0.375,0.331
1,Round,0.374,0.331
1,Round,0.382,0.340
1,Round,0.378,0.337
1,Round,0.382,0.341
1,Round,0.390,0.344
1,Round,0.404,0.361
1,Round,0.401,0.359
1,Round,0.386,0.340
1,Round,0.386,0.340
1,Round,0.392,0.348
1,Round,0.386,0.344
1,Round,0.291,0.261
1,Round,0.293,0.266
1,Round,0.292,0.264
1,Round,0.253,0.225
1,Round,0.253,0.226
1,Round,0.256,0.228
1,Round,0.303,0.268
1,Round,0.318,0.286
1,Round,0.342,0.304
1,Round,0.349,0.313
1,Round,0.353,0.310
1,Round,0.356,0.313
1,Round,0.378,0.329
1,Round,0.369,0.322
1,Round,0.370,0.323
1,Round,0.377,0.333
1,Round,0.377,0.335
1,Round,0.382,0.340
1,Round,0.376,0.335
1,Round,0.366,0.324
1,Round,0.365,0.319
1,Round,0.362,0.319
1,Round,0.366,0.332
1,Round,0.365,0.328
1,Round,0.361,0.324
1,Round,0.358,0.322
1,Round,0.357,0.320
1,Round,0.309,0.277
1,Round,0.305,0.274
1,Almond,0.209,0.190
1,Almond,0.241,0.219
1,Almond,0.233,0.211
1,Round,0.250,0.228
