person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.373,0.333
1,Round,0.377,0.338
1,Round,0.380,0.338
1,Round,0.376,0.335
1,Round,0.382,0.343
1,Round,0.378,0.339
1,Round,0.390,0.348
1,Round,0.389,0.348
1,Round,0.385,0.340
1,Round,0.394,0.349
1,Round,0.395,0.357
1,Round,0.394,0.356
1,Round,0.378,0.342
1,Round,0.375,0.340
1,Round,0.281,0.263
1,Round,0.260,0.239
1,Round,0.290,0.271
1,Round,0.285,0.266
1,Round,0.348,0.310
1,Round,0.350,0.311
1,Round,0.380,0.342
1,Round,0.376,0.338
1,Round,0.394,0.351
1,Round,0.394,0.350
1,Round,0.400,0.356
1,Round,0.402,0.359
1,Round,0.396,0.354
1,Round,0.390,0.349
1,Round,0.410,0.373
1,Round,0.406,0.370
1,Round,0.393,0.352
1,Round,0.392,0.351
1,Round,0.397,0.357
1,Round,0.396,0.355
1,Round,0.379,0.343
1,Round,0.367,0.327
1,Round,0.310,0.287
1,Round,0.272,0.252
1,Round,0.289,0.272
1,Round,0.288,0.269
1,Round,0.348,0.310
1,Round,0.341,0.305
1,Round,0.372,0.336
1,Round,0.369,0.333
1,Round,0.396,0.356
1,Round,0.405,0.366
1,Round,0.404,0.369
1,Round,0.404,0.369
1,Round,0.405,0.364
1,Round,0.405,0.365
1,Round,0.407,0.369
1,Round,0.415,0.377
1,Round,0.405,0.366
1,Round,0.404,0.365
1,Round,0.405,0.369
1,Round,0.404,0.370
1,Round,0.423,0.383
1,Round,0.421,0.382
1,Round,0.392,0.352
1,Round,0.393,0.349
1,Round,0.273,0.253
1,Round,0.262,0.250
1,Round,0.277,0.255
1,Round,0.291,0.273
1,Round,0.333,0.299
1,Round,0.348,0.315
1,Round,0.384,0.347
1,Round,0.389,0.352
1,Round,0.395,0.360
1,Round,0.394,0.360
1,Round,0.399,0.360
1,Round,0.399,0.359
1,Round,0.392,0.353
1,Round,0.391,0.355
1,Round,0.404,0.366
1,Round,0.406,0.371
1,Round,0.408,0.370
1,Round,0.409,0.370
1,Round,0.404,0.370
1,Round,0.387,0.351
1,Round,0.390,0.354
1,Round,0.388,0.353
1,Round,0.372,0.332
1,Round,0.375,0.335
1,Round,0.332,0.307
1,Round,0.311,0.287
1,Almond,0.249,0.232
1,Almond,0.247,0.233
1,Almond,0.226,0.212
1,Almond,0.224,0.211
1,Almond,0.241,0.226
1,Almond,0.249,0.237
1,Round,0.280,0.265
1,Round,0.276,0.259
1,Round,0.339,0.305
1,Round,0.352,0.319
1,Round,0.368,0.328
1,Round,0.368,0.330
1,Round,0.362,0.323
1,Round,0.361,0.323
1,Round,0.355,0.315
